"content","cmp_code","eu_code"
"Democracia sem adjetivos, sem condicionantes, sem segundas intenções.","202.1",NA
"Democracia, baseada na mais ampla participação da sociedade e no mais rigoroso controle das bases populares sobre o aparelho de Estado.","202.1",NA
"Para os privilegiados, para a minoria dominante em nosso país, a democracia não interessa.","202.1",NA
"O que interessa a eles é utilizar esse conceito como mero instrumento de defesa dos privilégios.","503",NA
"Para a classe trabalhadora, para o povo, a democracia é um objetivo central.","202.1",NA
"É um pré-requisito para a conquista de uma sociedade justa, equilibrada e solidária.","503",NA
"LUIZ INÁCIO LULA DA SILVA",NA,NA
"O ESTADO AUTORITÁRIO","H",NA
"LONGA HISTÓRIA DE UM VÍCIO","H",NA
"No Brasil, todos são iguais perante a lei, como afirmaram, quase sempre nossas Constituições.","503",NA
"Só que, parece, existem alguns indivíduos que são ""mais iguais"" do que os outros...","503",NA
"As prisões estão repletas de dezenas de milhares de pessoas.","503",NA
"Na sua quase totalidade, são filhos de trabalhadores.","503",NA
"Em grande parte, foram menores abandonados.","504",NA
"Uma proporção elevada é de negros, muito maior do que a existente na sociedade brasileira.","503",NA
"No entanto, é difícil encontrar numa prisão alguém condenado pelos “crimes de colarinho branco” ou por corrupção na máquina estatal","304",NA
"Quarenta milhões de brasileiros se encontram em estado de miséria absoluta,","503",NA
"sofrem inúmeras doenças e não dispõem de atendimento médico digno.","504",NA
"Esses mesmos brasileiros, e muitos outros, moram em favelas, sem água corrente ou esgoto, muitas vezes sem energia elétrica.","504",NA
", e suportam, todos os dias, um transporte de péssima qualidade para chegar ao trabalho","504",NA
"Quando conseguem trabalho.","701",NA
"Esses brasileiros, finalmente, não têm qualquer acesso à cultura e ao lazer","502",NA
"e sofrem um processo de brutalização onde mais de 30 milhões nem mesmo podem ler.","506",NA
"Como se vê, no Brasil há pessoas que são mais iguais que as outras.","503",NA
"O Estado brasileiro não tem corrigido essas distorções sociais.","503",NA
"Ao contrário, sempre atuou, durante o período colonial, os 167 anos de Independência e 100 anos de República, como um reprodutor dessas desigualdades.","503",NA
"A EXCLUSÃO VEM DE LONGE","H",NA
"A independência do Brasil não foi o resultado de um amplo movimento da sociedade, como ocorreu em outros países da América.","602.1",NA
"Em nossa história ocorreram movimentos que buscaram romper com a dominação colonial e construir um Estado nacional livre e soberano.","602.1",NA
"Mas foram derrotados e a independência terminou sendo uma negociação da coroa portuguesa com as elites da colônia.","602.1",NA
"A primeira Constituição do Brasil não foi elaborada pelos representantes do povo, mas ditada pelo Imperador, Dom Pedro I.","602.1",NA
"Foi o primeiro Ato Institucional de nossa história.","602.1",NA
"O sistema político no século XIX era extremamente fechado: o parlamento eleito por uma pequena minoria de proprietários e os dois partidos existentes – o Liberal e o Conservador – um a cara do outro.","602.1",NA
"O Estado se consolidou reprimindo movimentos democráticos surgidos no país, o que deu, desde cedo, um peso muito grande aos militares na vida política","602.1",NA
"Eles se apresentaram como ""pacificadores"" e ""construtores"" da unidade nacional.","602.1",NA
"A monarquia se apoiou no trabalho escravo, retardando ao máximo a abolição.","602.1",NA
"Tanto a ""Lei Áurea"" como parte do movimento abolicionista foram respostas das elites à rebeldia crescente dos escravos","602.1",NA
"e dos setores democráticos da sociedade, que defendiam transformações mais amplas.","202.1",NA
"Os de cima queriam simplesmente substituir os negros por imigrantes que seriam submetidos a um regime de exploração muito semelhante ao dos escravos.","602.1",NA
"O Brasil virou ""o país para onde não se deve imigrar"", conforme o título de um livro escrito por um trabalhador italiano, denunciando os horrores da condição operária em nossa terra, já naqueles tempos.","602.1",NA
"O GOLPE DA REPÚBLICA","H",NA
"A proclamação da República foi um movimento controlado pelas elites e apressado por um golpe militar.","602.1",NA
"Os livros registram que o povo assistiu, bestializado, os acontecimentos do dia 15 de novembro de 1889.","602.1",NA
"Mais uma vez, as mudanças ocorridas no Estado deixavam de lado os setores populares.","503",NA
"Embora representasse um avanço em relação à monarquia, a República manteve no poder as mesmas elites do Império.","602.1",NA
"Muitos dos primeiros presidentes e ministros haviam sido personagens do regime deposto.","602.1",NA
"No poder, prosseguiram garantindo os interesses dos grandes fazendeiros e dos setores ligados à importação e exportação.","602.1",NA
"O Estado republicano, desde seu início, tratou com mão de ferro os trabalhadores, negros ou migrantes.","602.1",NA
"Como disse um político de então, ""a questão social é um caso de polícia”.","503",NA
"A Revolta da Vacina, no Rio de janeiro, e a Guerra de Canudos, no sertão da Bahia, foram dois exemplos das reações populares à nascente República das elites.","601.1",NA
"Essa resistência prosseguiu com as greves operárias de 1917 e 1918.","601.1",NA
"As contradições do sistema político provocaram movimentos armados na década de 20.","601.1",NA
"Mais uma vez, as classes dominantes se antecipam a uma possível ação dos de baixo.","602.1",NA
"""Façamos a revolução antes que o povo a faça"", aconselhava o governador de Minas, às vésperas de 1930.","602.1",NA
"A falsa revolução foi concretizada nesse ano e o primeiro ato de Getúlio Vargas, no poder, foi a criação do Ministério do Trabalho.","602.1",NA
"O ministro indicado, Lindolfo Collor, avô de um candidato a presidente, lançou logo de cara uma guerra aos sindicatos de trabalhadores, acabando com sua autonomia e decretando sua transformação em organismos de colaboração com o Estado.","701",NA
"DO ESTADO NOVO AO POPULISMO","H",NA
"As promessas de democratização, feitas pelos vencedores de 1930, não duraram muito.","602.1",NA
"É verdade que, em 1934, tivemos uma Constituinte eleita de forma mais democrática que nos pleitos anteriores.","202.1",NA
"As mulheres votaram pela primeira vez e uma deputada foi eleita.","706",NA
"Mas os analfabetos não puderam participar e os tais ""deputados classistas"" lá estavam para garantir a eleição indireta de Getúlio para presidente.","202.1",NA
"A Constituição de 34 teve vida curta.","602.1",NA
"Em novembro de 1937, Vargas dirige um Golpe de Estado, apoiado nas Forças Armadas, e implanta o Estado Novo, inspirado no fascismo europeu.","602.1",NA
"O Congresso é fechado, os partidos proibidos, instauram-se tribunais de exceção e a tortura toma conta dos presídios políticos.","202.1",NA
"Arma-se uma imensa máquina de propaganda e censura.","201.2",NA
"Aprofunda-se o processo de atrelamento dos sindicatos ao Estado.","701",NA
"A luta de classes é abolida por decreto...","415",NA
"Em 1944 esse Estado Novo entra em crise.","601.1",NA
"O nazi-fascismo está sendo derrotado no mundo.","601.1",NA
"A oposição burguesa alia-se às Forças Armadas, que haviam apoiado Getúlio até então, e o derrubam.","601.1",NA
"Acontecem eleições presidenciais e para escolher deputados constituintes, num clima de relativa liberdade//.","202.1",NA
"O Partido Comunista, que só vivera uns poucos meses de legalidade desde sua fundação em 1922, é autorizado.","202.1",NA
"Mas os limites impostos nessa transição ficaram evidentes muito cedo.","602.1",NA
"Enquanto se elabora a nova Constituição, segue em vigor a Carta fascistóide baixada em 1937.","202.1",NA
"A CLT impede a liberdade sindical e Dutra reprime a onda de greves que se desencadeia a partir de 1945.","701",NA
"A Constituição sai mais liberal do que as anteriores,","601.1",NA
"mas não introduz medidas efetivas de democratização da sociedade.","202.1",NA
"A reforma agrária é impedida,","413",NA
"a liberdade sindical coibida,","701",NA
"a propriedade privada consagrada como bem superior.","415",NA
"O regime exibe uma fachada democrática, sem esconder sua substância conservadora e autoritária.","602.1",NA
"O PC é cassado e as greves reprimidas com violência.","201.2",NA
"A fragilidade das instituições criadas a partir de 1946 é responsável por lutas incessantes no interior do aparelho de Estado,","602.1",NA
"crescendo a cada dia o peso das Forças Armadas na tutela da vida política.","202.1",NA
"Muitas vezes, esse período que vai do pós-guerra a 1964 é apontado como de amplas liberdades, mas estas chegavam apenas em minúsculas gotas aos trabalhadores.","701",NA
"A DITADURA DOS GENERAIS","H",NA
"Durante o regime militar, particularmente com os Atos Institucionais número 1 (1964), número 2 (1965) e número 5 (1968), ocorre um aprofundamento inédito no autoritarismo do Estado e de todo o sistema político brasileiro.","202.1",NA
"Os partidos políticos são dissolvidos, impondo-se a criação da ARENA e do MDB.","202.1",NA
"O parlamento perde quase todas as suas atribuições.","202.1",NA
"A União retira toda a autonomia dos estados e municípios.","301",NA
"Constitui-se uma gigantesca burocracia na área econômica, que advoga os interesses dos grandes grupos nacionais e internacionais.","304",NA
"O Estado e as empresas estatais são amplamente invadidos pelos interesses privados, em prejuízo da coletividade.","503",NA
"O Estado, híper-centralizado, com as Forças Armadas ostensivamente ditando todas as regras,","202.1",NA
"volta-se contra a sociedade, que é agredida pela repressão numa escala sem precedentes.","201.2",NA
"Acabam as eleições diretas para presidente, governador, prefeito das capitais e municípios considerados estratégicos.","202.1",NA
"A imprensa é posta sob censura.","201.2",NA
"O hаbеаѕ-согрuѕ é suspenso.","201.2",NA
"Parlamentares têm seu mandato cassado rotineiramente.","202.1",NA
"Não há autonomia dos poderes, que ficam subordinados ao Executivo.","202.1",NA
"Os trabalhadores são submetidos à política do arrocho salarial e o Estado age como promotor de uma profunda concentração de renda,","503",NA
"em benefício do grande capital.","415",NA
"A enorme concentração de poder no Executivo estimula a corrupção, que se alastra como mofo pela máquina do Estado, sem possibilidade de ser combatida pelo remédio da crítica, da denúncia e da punição.","304",NA
"As Forças Armadas impõem a Doutrina de Segurança Nacional como religião oficial do Estado e multiplicam-se os instrumentos de repressão, oficiais e clandestinos.","201.2",NA
"Criam-se os DOI-CODI, que fogem a qualquer controle e operam à margem da lei.","201.2",NA
"O SNI introduz seus microfones de espionagem em todos os poros da sociedade//.","201.2",NA
"Conforma-se um verdadeiro ambiente de terror de Estado: generaliza-se a tortura, mais de 300 opositores políticos são assassinados, muitos são dados como desaparecidos.","201.2",NA
"Durante dez anos, os militares governam em perfeita sintonia com os interesses empresariais.","415",NA
"Durante outros dez, num clima de crescente isolamento político, desavenças internas e crescimento da pressão popular, que vinga impor aos generais um recuo expressivo.","202.1",NA
"NOVO PACTO ENTRE ELITES","H",NA
"Em 1984, desenvolveu-se, com a campanha pelas Diretas, o mais importante movimento cívico de nossa história, tendo como reivindicação central o estabelecimento da soberania popular.","202.1",NA
"Mesmo assim, o novo presidente foi eleito pelo Colégio Eleitoral, num pacto das elites políticas, empresariais e militares, que fez prevalecer os mesmos interesses dominantes desde 1964.","602.1",NA
"É certo que a transição trouxe conquistas: o voto dos analfabetos","202.1",NA
", a liberdade de organização partidária,","202.1",NA
"o fim da censura, condições necessárias para a democracia, mas muito longe de serem suficientes.","202.2",NA
"A democratização do Estado deu pequenos passos na nova Constituição.","601.1",NA
"As Forças Armadas, no entanto, continuam a manter sua tutela sobre a sociedade.","305.5",NA
"Os constituintes foram tímidos, quando não regressivos, no enfrentamento de importantes questões como a autonomia sindical,","204",NA
"a proteção ao trabalho e a duração da jornada","701",NA
"O direito de greve foi conquistado,","701",NA
"mas encontra-se sob perigosa ameaça da direita, hoje, que pretende cerceá-lo, pela via da regulamentação em lei ordinária.","202.1",NA
"Todos os avanços da nova Carta acabaram sendo ofuscados pela vitória do conservadorismo e dos interesses elitistas na abordagem da problemática fundiária, ponto nevrálgico de qualquer projeto para democratizar o país.","204",NA
"A cooperação entre UDR e aliados de Sarney logrou, nesse campo, a decretação de uma verdadeira Contra-Reforma Agrária na letra da Constituição, consagrando o direito de propriedade como elemento mais importante que a própria vida de milhões de brasileiros.","415",NA
"Em linhas gerais, cada artigo registrando conquistas democráticas traz em seu verso, de uma forma ou de outra,","204",NA
"a estampa do velho vício do autoritarismo","202.1",NA
"e da exclusão das maiorias, que marca toda a história do Estado brasileiro.","503",NA
"Esse Estado é um paciente que, ao longo de uma custosa terapia, levada a cabo durante anos pelas lutas do povo, não experimentou, até hoje, mais do que medicamentos homeopáticos.","202.1",NA
"Surgem melhoras aqui, recaídas ali, sem eliminação dos vícios","202.1",NA
"A gravidade do mal, entretanto, torna inadiável a adoção de procedimentos cirúrgicos.","202.1",NA
"OS REMÉDIOS CONTRA O VÍCIO","H",NA
"A participação popular é o elemento mais essencial da ruptura que o Governo da Frente Brasil Popular vai impor à tradição do autoritarismo e da exclcњsão das massas populares, na história do Estado brasileiro.","202.1",NA
"Ela é decisiva não somente para a definição das grandes opções nacionais, através de plebiscitos e iniciativas populares, como também no controle rotineiro de todo o funcionamento da máquina estatal.","202.1",NA
"Muito do que as estatais apresentam, hoje, de problemático, ineficiente e desperdício, seria evitado se elas contassem com a participação de trabalhadores e usuários em sua gestão.","202.1",NA
"O princípio da transparência é fundamental não apenas para assegurar a eficiência da administração, como também para realizar um efetivo combate à corrupção, que se alimenta sempre do segredo e da impunidade.","304",NA
"A transparência e a ampla participação dos cidadãos na gestão da coisa pública são os pressupostos básicos das reformas administrativas que aplicaremos, em benefício da racionalização, agilização e democratização do aparelho estatal.","303",NA
"Quando o Estado deixar de ser a grande muralha oposta pelas elites às transformações ansiadas pelas maiorias, estaremos pavimentando a estrada","303",NA
"que levará à construção de uma sociedade democrática,","202.1",NA
"justa e socialmente equilibrada, aqui no chão brasileiro.","503",NA
"Para tanto, as mudanças dirigidas pelo Governo da Frente Brasil Popular estarão sempre apoiadas em seis diretrizes básicas, que valerão como cirurgia de urgência junto ao defeituoso organismo da máquina estatal:","303",NA
"1. Estímulo à mais ampla participação popular nas decisões do governo, criação de mecanismos de controle social sobre os órgãos da administração pública e empresas estatais.","202.1",NA
"2. Promoção da plena soberania do poder civil, com extinção da tutela militar.","202.1",NA
"3. Reformas da legislação eleitoral e do sistema de representação parlamentar.","202.1",NA
"4. Democratização dos meios de comunicação de massa.","202.1",NA
"5. Democratização do Poder Judiciário.","202.1",NA
"6. Incentivo à criação de mecanismos de controle social sobre a economia.","403",NA
"FORÇAS ARMADAS","H",NA
"FIM DA TUTELA MILITAR","H",NA
"Seiscentas mil pessoas, organizadas hierarquicamente em contingente de terra, mar e ar, distribuídas por todo o território nacional, articuladas com um complexo industrial em expansão, dotadas de ampla margem de manobra orçamentária, com capacidade de formular e implementar diretrizes próprias – eis um retrato que dá uma idéia da ""questão militar"" colocada hoje para um Brasil que deseja democracia e mudanças estruturais.","105",NA
"É uma questão extremamente importante e delicada.","105",NA
"Considerando-se como força destinada a ""preservar a ordem"", os militares desenvolveram uma lógica conservadora, que coloca sob suspeita qualquer idéia de mudança e tem dificuldade em adaptar-se ao conflito inerente a uma sociedade em movimento.","105",NA
"Mais ainda: na história da República as elites civis sempre concederam às Forças Armadas um poder de veto sobre decisões fundamentais.","105",NA
"Incapazes de promover as reformas necessárias para que o desenvolvimento econômico chegasse ao povo, atemorizadas com a existência de uma imensa população miserável, nossas elites sempre fizeram política a um passo dos quartéis.","105",NA
"Depois, no período da ditadura, a velha influência se transformou em exercício direto do poder.","105",NA
"A repressão política se tornou prática regular de governo e atribuição explícita das Forças Armadas.","105",NA
"Como herança, ficaram o desmedido crescimento da chamada ""comunidade de informações"", várias gerações de oficiais instruídos unicamente pela Doutrina de Segurança Nacional e uma formidável expansão da influência militar dentro do Estado brasileiro.","105",NA
"A autonomia das Forças Armadas e sua preponderância sobre as instituições civis são incompatíveis com a consolidação de um Estado democrático moderno.","105",NA
"Não temos interesse em provocação: o programa de mudanças que propomos é transparente.","105",NA
"Em torno dele, apelaremos às energias, à participação e à vontade de todos, inclusive dos militares, que são parte da Nação.","606.1",NA
"Não será necessário cortejar ninguém em segredo, seja nos corredores dos palácios, nas ante-salas dos bancos ou nos pátios da caserna.","105",NA
"As iniciativas que digam respeito às Forças Armadas estarão subordinadas a um projeto mais amplo, de caráter democrático e popular.","202.1",NA
"Pela afirmação do poder civil, combateremos a tutela militar sobre o Estado brasileiro.","105",NA
"A Nova República teve medo de enfrentar a questão.","105",NA
"O Governo da Frente Brasil Popular não terá.","105",NA
"É cara para as Forças Armadas a idéia de que nosso país possa transformar-se em potência.","105",NA
"Para nós também.","105",NA
"Mas é preciso levar em conta que nenhuma nação pode ser forte se seu povo vive na miséria.","504",NA
"São os indicadores sociais,","504",NA
"econômicos,","410",NA
"tecnológicos","411",NA
"e culturais que definem se o Brasil se insere na ordem internacional como país subalterno (como hoje) ou soberano (como desejamos).","502",NA
"Na potência que queremos construir não haverá lugar para a subnutrição","504",NA
"e o analfabetismo.","506",NA
"Nem para hegemonia sobre outros povos.","103.1",NA
"A exportação de produtos agrícolas não se fará com a fome do povo.","703.1",NA
"Haverá grande esforço para desenvolver tecnologias adequadas às condições nacionais.","703.1",NA
"O patriotismo não será – como hoje – uma figura de retórica na boca de um governo que se submete à agiotagem internacional.","103.2",NA
"Por tudo isso, o desenvolvimento social deve ter absoluta prioridade sobre o crescimento da capacidade militar, ressalvadas as necessidades de defesa do território.","105",NA
"Embora formalmente subordinadas ao poder civil, as Forças Armadas gozam de ampla autonomia, não só em questões de natureza estritamente militar, que são vedadas inclusive aos altos escalões civis do Executivo.","105",NA
"Na própria estrutura do governo pontificam seis ministérios militares e vários órgãos de ""assessoramento"", como o Conselho de Defesa Nacional e o Serviço Nacional de Informações.","105",NA
"Mais do que isso: é exagerada a presença de integrantes das Forças Armadas no conjunto da administração direta e indireta, inclusive na área econômica.","105",NA
"Ao longo do período ditatorial, consolidou-se uma situação até hoje intocada, que é a ocupação de postos dirigentes de empresas estatais, principalmente das maiores, por oficiais da ativa e da reserva, que se consideram em pleno exercício de função militar.","105",NA
"Nessa linha, chegam a surgir situações esdrúxulas, como aquela do projeto Nossa Natureza, anunciado como uma prova do interesse governamental em defender a ecologia da Amazônia.","501",NA
"Inteiramente desenvolvido pela Secretaria de Assessoramento do Conselho de Defesa Nacional (SADEN), ele não conseguiu conquistar a menor credibilidade junto à sociedade civil.","501",NA
"O Programa Nuclear Paralelo é outro ponto de elevada importância: não pode pesar sobre o Brasil a (ir)responsabilidade de trazer para a América Latina uma corrida atômica da qual o restante do mundo já quer se livrar.","106",NA
"Temos aqui problemas de sobra, e recursos de menos, para nos jogarmos numa aventura desse porte.","106",NA
"Assim como a política nuclear, também a Missão Espacial Completa Brasileira (MECB) deve ter natureza civil,","105",NA
"destinando-se ao desenvolvimento da tecnologia necessária para colocar em órbita instrumentos de pesquisa, comunicação e coleta de dados.","411",NA
"A concessão de subsídios para a indústria bélica deve ser revista, de acordo com os critérios explicitados no primeiro fascículo desta série.","105",NA
"Desde que as desconfianças mútuas entre Brasil e Argentina refluíram, a Amazônia se transformou na principal frente de projeção e justificativa estratégica da força terrestre, que sintomaticamente passou a ser proprietária, nos últimos dois anos, de nada menos que 6.200.000 hectares na região, distribuindo-se por 35 áreas consideradas problemáticas, junto a territórios indígenas, zonas de conflitos rurais e faixa de fronteira.","105",NA
"Existe também o Projeto Calha Norte, que despertou vigorosas suspeitas na sociedade civil.","105",NA
"Ele se desenvolve em outros 7.980.000 hectares, ao longo de uma faixa de 6.500 quiюmetros de extensão, junto às fronteiras das Guianas, Suriname, Venezuela, Colômbia e Peru.","105",NA
"Ali já foram construídos 12 quartéis e nove aeroportos, com o objetivo de controlar a população indígena, neutralizar a ação missionária, combater o narcotráfico e garantir presença militar ostensiva nas fronteiras.","105",NA
"Ao que parece, a soberania nacional é simbolizada pela visibilidade militar na região, sem que esse processo de, ocupação tenha sido discutido com outros organismos representativos da sociedade civil e do Estado.","105",NA
"Fica-se com a impressão de que a ""geopolítica do verde"", representada pelo projeto Nossa Natureza, e a vigilância nas fronteiras representam uma nova fórmula para legitimar a presença do Exército em todo o território nacional e seu peso no Estado Brasileiro.","105",NA
"É gerada, dessa forma, uma situação que favorece o caríssimo projeto de modernização (FT-90, previsto até o ano 2015) e a continuidade da estratégia de ""defesa interna"", que teve na criação do BAVEX (Batalhão de Aviação do Exército, sediado em Taubaté, no eixo Rio-São Paulo) um sintoma bastante evidente.","105",NA
"MEDIDAS DE GOVERNO","H",NA
"Apresentação de um projeto de Emenda à Constituição, buscando a redefinição do papel das Forças Armadas no sentido de subordiná-las de fato ao poder civil, representado pela Presidência da República, Congresso Nacional e Supremo Tribunal Federal.","105",NA
"As Forças Armadas devem cuidar da defesa externa, ficando vedado o seu emprego na repressão a greves e mobilizações do povo.","105",NA
"Desmilitarização da administração pública, com adoção de novos critérios para criação e ocupação de cargos na esfera civil.","105",NA
"Extinção do Conselho de Defesa Nacional e do Serviço Nacional de Informações.","105",NA
"Criação do Ministério da Defesa, como parte de uma nova concepção estratégica, moderna e adequada às necessidades do país.","105",NA
"O novo organismo substituirá no primeiro escalão do governo os atuais ministérios militares.","105",NA
"Mudanças na atual sistemática de formação militar, hoje apoiada em currículo conservador, corporativista e antidemocrático","105",NA
"Separação da formação de caráter geral da formação profissional.","105",NA
"Início de uma ampla discussão, envolvendo as próprias Forças Armadas, governo, Congresso Nacional e toda a sociedade, para a redefinição dos grandes projetos militares, incluindo-se aí a indústria bélica, o programa nuclear, o Calha Norte e a Missão Espacial.","105",NA
"CORRUPÇÃO","H",NA
"REMOVER A LAMA","H",NA
"Tempos atrás, o jornalista Jânio de Freitas pregou uma peça nos mais altos escalões da Nova República.","304",NA
"Fez publicar, discretamente, numa página de classificados, de forma codificada, o resultado de uma concorrência pública que, em tese, só poderia ser conhecido alguns dias mais tarde.","304",NA
"Com a manobra inteligente, restou comprovado o jogo de cartas marcadas.","304",NA
"Não se tratava de uma concorrência qualquer.","304",NA
"O escândalo atingia um projeto ao qual o próprio presidente da República estava, pessoal e afetivamente, ligado.","304",NA
"Era a construção da Ferrovia Norte-Sul, ligando o Maranhão ao centro de Goiás.","304",NA
"A opinião pública, que já tinha considerado inoportuna a obra, na atual penúria vivida pelos cofres públicos, passou a sentir que aqueles gastos de dois bilhões de dólares poderiam ter também motivações escusas.","304",NA
"Não era a primeira vez que se cheirava no ar a fumaça da corrupção.","304",NA
"Pelo contrário, a consciência nacional estava calejada de tanto ouvir histórias desse teor, sem nunca tomar conhecimento de apuração honesta e punição dos envolvidos.","304",NA
"Ninguém sabe ao certo a quantas décadas ou séculos remontam as primeiras notícias de falcatruas em nossa vida nacional.","304",NA
"Mas todos se recordam que os militares, ao depor João Goulart em 1964, empunhavam a bandeira do combate à corrupção como um de seus pretextos básicos.","304",NA
"Ocorreu, entretanto, que o Regime Militar acobertou irregularidades, protegeu envolvidos, proibiu a fiscalização da imprensa e tornou o judiciário mais omisso e conivente do que nunca.","304",NA
"No inconsciente coletivo da sociedade flutua hoje, 25 anos depois, um conjunto de palavras evocando misteriosos escândalos que nunca foram realmente expostos à luz do dia.","304",NA
"Ponte Rio-Niterói, Lutfalla, Delfin, Polonetas, Coroa-Brastel, Halles, Sulbrasileiro, Brasilinvest, Corretora Banespa, Capemi, incontáveis siglas dos tempos da ditadura ou já da Nova República.","304",NA
"O país foi se acostumando a ver nas revistas a convivência entre poder e corrupção.","304",NA
"O investidor Nagi Nahas era fotografado ao lado da primeira dama, Dulce Figueiredo, assistindo a um show de Julio Iglesias, e a televisão focalizava o rosto do Gerson explicando que o importante era levar vantagem em tudo.","304",NA
"Não passa uma semana sem que a imprensa, agora livre da censura imposta pelos generais, traga à tona um novo escândalo, ora envolvendo tráfico de dólares no Itamarati, ora vinculando o filho do presidente do Banco Central a uma corretora falida .","304",NA
"É por isso que a Frente Brasil Popular inscreve, como uma de suas mais importantes propostas de governo, o combate frontal e impiedoso a esse mar de lama que encobre nossas instituições.","304",NA
"UM BOM COMEÇO","H",NA
"Na Câmara Municipal de São Paulo, presidida por Eduardo Suplicy, do PT, já está sendo possível realizar um pequeno ensaio da limpeza que pretendemos realizar.","304",NA
"Funcionários fantasmas, reformas pagas e não realizadas, compras faturadas duplamente, aplicação de dinheiro público em contas particulares de marajás, foram algumas das muitas irregularidades já descobertas e investigadas.","304",NA
"Dezesseis funcionários tiveram a prisão decretada, a polícia procura um ex-diretor geral da Casa e um ex-presidente, enquanto quatro vereadores, dois do PMDB, um do PDS e um do PTB, podem ter seus mandatos cassados, por estarem comprometidos nos escândalos, por ação ou omissão.","304",NA
"Com Lula na Presidência da República, com o Estado democratizado, o judiciário recuperado e com ampla participação popular no acompanhamento de todos os atos da administração, será possível executar uma limpeza semelhante, em escala muito mais ampla, em todo o território nacional.","304",NA
"PODER JUDICIÁRIO","H",NA
"MODERNIZAR A JUSTIÇA","H",NA
"Na história do Estado brasileiro, a organização judiciária tem exercido papel relevante na conservação da ordem estabelecida pelos dominadores.","504",NA
"Lembrando uma expressiva manifestação de James Baldwin, o notável escritor e militante negro norte-americano, recentemente falecido, ""o sistema judiciário tem sido um meio legal de promover injustiças"".","304",NA
"A idéia do Estado democrático repele essa tradição em que o judiciário teve como referência, permanentemente, a preservação dos privilégios do capital, dos monopólios e dos grandes proprietários de terras.","304",NA
"A convivência democrática é, a rigor, incompatível com um sistema judiciário apegado à mera interpretação literal das leis.","504",NA
"Mais ainda, quando essas leis são elaboradas sem qualquer consulta à população e passam a ser aplicadas com inteiro alheamento da realidade social e do interesse público mais profundo.","202.1",NA
